openbeta_id,betabook_id,openbeta_name,betabook_name,type,openbeta_grade,betabook_grade_ordinal,grade_gap,name_kind,source_path,betabook_path,area_alias,area_alias_whole_ratio,independent_path_support_count,independent_review_support_count,independent_accepted_support_count,tier
3ef29dac-6945-5a0e-a245-303d05c16fc6,76620,Cross Town,Cross Town,sport,5.11c,15,1,exact,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,North America > United States > Utah > Big Cottonwood,big cottonwood,80.0,42,42,0,near_grade
3f26202e-2e0a-57f8-a89a-24eb768ad3bc,37179,Fe Fi Fo Fun,fe fi fo fun,sport,5.11d,17,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
3f563f66-b203-598d-bdeb-6d83444169fc,62199,Turnstyles,Turnstyles,sport,5.9,9,0,exact,United States > Utah > Southwest Utah > Saint George > Crawdad Canyon / Veyo,North America > United States > Utah > St. George > Crawdad Canyon,crawdad canyon,84.8,41,41,0,exact_grade
3fc230c5-639d-5a78-acf1-45a09746fe36,132466,Royally Flushed,Royally Flushed,sport,5.11c,17,1,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,69,69,0,near_grade
3fe36e70-832e-5de1-99e6-9edbb4ec4a34,66434,Green Face Sit Start,Green face sit,boulder,V4,5,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,North America > United States > Utah > Little Cottonwood,little cottonwood,82.9,41,41,0,exact_grade
4031b91c-9a55-4244-8baf-9268892ac2d4,74518,Murderous Intent,Murderous Intent,sport,5.11c,16,0,exact,Canada > Alberta > Banff National Park > Radium Highway (92 South) > Stanley Headwall (Rock),North America > Canada > Alberta > Banff National Park > Stanley Headwall > Stanley Sport > Gery's Wall,stanley headwall,86.5,10,10,0,exact_grade
403badb7-0d4d-4e7e-8aba-16834a1df94e,68351,Out for Blood,OUT FOR BLOOD,sport,5.10c,12,0,exact,Canada > Alberta > Banff National Park > Radium Highway (92 South) > Stanley Headwall (Rock),North America > Canada > Alberta > Banff National Park > Stanley Headwall > Stanley Sport > Gery's Wall,stanley headwall,86.5,10,10,0,exact_grade
40439c27-7b3e-4453-93cc-3510bbe769f5,60007,Blind Spot,Blind Spot,boulder,v0,1,0,exact,Canada > British Columbia > Squamish > Stawamus Chief > North Wall Boulders,North America > Canada > British Columbia > Squamish > North Walls > The Clean Boulders,north walls,95.2,53,53,0,exact_grade
40e21584-efec-56dc-a881-5ff909e7329b,59080,Ectomorph Arete,Ectomorph Arête,sport,5.12d,21,0,exact,"United States > West Virginia > New River Gorge, The > Summersville (Gauley River) Area > Summersville Lake (main)",North America > United States > West Virginia > New River Gorge > Summersville Lake,summersville lake,87.2,44,44,0,exact_grade
41b2a5dc-6156-45d3-96ea-bf7465467db7,106686,Giv'er Onions,Giver Onions,boulder,v4,5,0,compact,Canada > British Columbia > Fraser Valley > The Stacks > Upper Right Stacks,North America > Canada > British Columbia > Fraser Valley > Hope > The Stacks > Upper Stacks,upper stacks,80.0,8,8,0,exact_grade
41b3e04c-015f-53ca-a8d0-d85e7e90d08b,34372,Roll the Dice,Roll the Dice,sport,5.10d,13,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
4230503b-ee22-5f9a-96ae-aa497d795505,30973,Animal Magnetism,Animal Magnetism,sport,5.12c,20,0,exact,United States > Oregon > Central Oregon > Smith Rock > (v) Monument Area,North America > United States > Oregon > Smith Rock > The Monument,monument,88.9,9,9,0,exact_grade
423b4ba9-d5c6-4194-aaf0-8ce400d594bc,93331,Bottom Shelf,Bottom Shelf,boulder,v2,3,0,exact,Canada > British Columbia > Squamish > Stawamus Chief > North Wall Boulders,North America > Canada > British Columbia > Squamish > North Walls > The Clean Boulders > Death star,north walls,95.2,53,53,0,exact_grade
424dc3ca-1ce3-538b-bdda-7f60f18928cf,343,Ragged Edges,Ragged Edges,trad,5.8,8,0,exact,United States > Nevada > Southern Nevada > Red Rocks > Willow Spring,North America > United States > Nevada > Red Rocks > Willow Springs > Ragged Edges,willow springs,96.3,11,11,0,exact_grade
42bb9102-8363-555a-9c21-1bc083b0cb46,4504,Lion Zion,Lion Zion,sport,5.10c,12,0,exact,United States > Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall,North America > United States > Oregon > Smith Rock > Morning Glory Wall,morning glory wall,94.7,17,17,0,exact_grade
42ca2596-d3de-4963-a682-257e0c0f5172,105014,Maya's Mutiny,Maya's Mutiny,sport,5.12a,18,0,exact,Canada > Alberta > Bow Valley > Porcupine Creek > Blind Man's Bluff,North America > Canada > Alberta > Kananaskis > Porcupine Creek > Blind Man's Bluff Centre,blind man s bluff centre,82.9,4,4,0,exact_grade
42e50f2a-4b0a-52b9-a021-17601834e192,75870,Evil Offspring,Evil Offspring,sport,5.12d,22,1,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,69,69,0,near_grade
435c72c0-ca92-53d1-b838-fac4834b0e43,77911,Farmers Tan,Farmers Tan,sport,5.11d,17,0,exact,United States > Utah > Southwest Utah > Saint George > Chuckawalla Wall,North America > United States > Utah > St. George > Chuckawalla,chuckawalla,81.5,17,17,0,exact_grade
4361c34d-31b5-514f-9f98-e5d994708e0d,46637,Flirting with E,Flirting With E,sport,5.11d,17,0,exact,"United States > West Virginia > New River Gorge, The > Summersville (Gauley River) Area > Summersville Lake (main)",North America > United States > West Virginia > New River Gorge > Summersville Lake,summersville lake,87.2,44,44,0,exact_grade
43dcb689-8819-46d6-a38f-65ed0b4581d9,10026,Rutabaga,Rutabaga,trad,5.11a,14,0,exact,Canada > British Columbia > Squamish > Stawamus Chief > Grand Wall Base Area,North America > Canada > British Columbia > Squamish > The Chief > Grand Wall,grand wall,80.0,5,5,0,exact_grade
4411cfa1-18c7-5738-859e-7027f779481d,125331,Three Bars Black,Three Bars Black,sport,5.13a,23,1,exact,United States > Utah > Southwest Utah > Saint George > Chuckawalla Wall,North America > United States > Utah > St. George > Chuckawalla,chuckawalla,81.5,18,18,0,near_grade
444b214f-bd83-53ac-a8fc-d80d8417b9bb,1629,Energy Crisis,Energy Crisis,sport,5.12b,19,0,exact,United States > Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall,North America > United States > Oregon > Smith Rock > Morning Glory Wall,morning glory wall,94.7,17,17,0,exact_grade
44978eb0-c55c-4522-9f50-60d6d0305694,20173,Marcus' Warm-Up,Marcus' Warm Up,boulder,v0,1,0,exact,Canada > British Columbia > Kootenays West > Nelson > Bealby Boulders,North America > Canada > British Columbia > West Kootenay > Nelson > Bealby Rd,bealby rd,80.0,8,8,0,exact_grade
44b1901c-f3be-5f6b-9a6b-77f29a458357,30613,Right Pile,Right Pile,sport,5.11d,17,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,North America > United States > Utah > Big Cottonwood,big cottonwood,80.0,41,41,0,exact_grade
4520bd2e-45af-5eea-a9b3-17e8d907134e,20302,Mothers Milk,Mothers Milk,sport,5.12d,21,0,exact,United States > Oregon > Central Oregon > Smith Rock > (c) Shipwreck Wall,North America > United States > Oregon > Smith Rock > Shipwreck Wall,shipwreck wall,93.3,7,7,0,exact_grade
45f8ba84-1e90-5948-92d0-54f335779a6d,15404,Process of Elimination,Process of Elimination,sport,5.11b,15,0,exact,"United States > West Virginia > New River Gorge, The > Summersville (Gauley River) Area > Summersville Lake (main)",North America > United States > West Virginia > New River Gorge > Summersville Lake,summersville lake,87.2,44,44,0,exact_grade
45feedd1-8d97-502f-8fa7-db557a3311cc,70181,The Succubus,The Succubus,sport,5.13b,24,1,exact,United States > Oregon > Central Oregon > Smith Rock > (yy) Basalt Rimrock,North America > United States > Oregon > Smith Rock > Basalt Rimrock,basalt rimrock,90.3,15,15,0,near_grade
46070249-4de5-41d8-9cda-02270a49444f,60015,Chive On,Chive On,boulder,v1,2,0,exact,Canada > British Columbia > Squamish > Stawamus Chief > North Wall Boulders,North America > Canada > British Columbia > Squamish > North Walls > The Farm,north walls,95.2,53,53,0,exact_grade
4650b3bd-62aa-5ed3-9cb8-5729f183179b,124983,Depth of Field,Depth of Field,sport,5.12a,18,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,North America > United States > Utah > Big Cottonwood,big cottonwood,80.0,41,41,0,exact_grade
469366a6-c0d5-5cdd-bf98-4f8ad533b55b,77873,Bull in a China Shop,Bull in a China Shop,sport,5.11a,14,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
47269c83-243b-5670-add8-c52fbe656635,42917,Deserter,Deserter,boulder,V1,2,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,North America > United States > Utah > Little Cottonwood,little cottonwood,82.9,41,41,0,exact_grade
47545570-295e-4497-87b3-02eb4f9b568a,79601,The Wash,The Wash,boulder,v1,2,0,exact,Canada > British Columbia > Sunshine Coast > Raven's Cry Connector,North America > Canada > British Columbia > Sunshine Coast > Raven’s Cry Connector Boulders,ravens cry connector,97.6,3,3,0,exact_grade
47882da5-df78-5d35-9888-37f289ea1e59,133185,Bodiddly,Bodiddly,trad,5.11a/b,13,1,exact,United States > Nevada > Southern Nevada > Red Rocks > Willow Spring,North America > United States > Nevada > Red Rocks > Willow Springs > Ragged Edges,willow springs,96.3,12,12,0,near_grade
4824be00-a31e-5c68-a1d5-6d636c492066,24679,Panic Attack,Panic Attack,sport,5.12a,18,0,exact,United States > Oregon > Central Oregon > Smith Rock > (l) Christian Brothers,North America > United States > Oregon > Smith Rock > Christian Brothers,christian brothers,94.7,20,20,0,exact_grade
48cd3853-d088-5a75-8be9-c8043d2515f0,109366,Cosmic Web,Cosmic Web,sport,5.10b,11,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,North America > United States > Utah > Little Cottonwood,little cottonwood,82.9,41,41,0,exact_grade
48ec1a9a-75c2-5862-991b-3f84bb1b3338,124825,E-Type Jag,E Type Jag,sport,5.11a,14,0,exact,United States > Oregon > Central Oregon > Smith Rock > (zz) Upper Gorge,North America > United States > Oregon > Smith Rock > Upper Gorge,upper gorge,88.0,3,3,0,exact_grade
491bec77-c35e-5b56-8906-99f3426ea0e5,126714,The Professor,The Professor,sport,5.12c,20,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,North America > United States > Utah > Big Cottonwood,big cottonwood,80.0,41,41,0,exact_grade
496779b4-99bf-5e93-b868-12b95e291271,653,Trigger Happy,Trigger Happy,sport,5.10a,10,0,exact,"United States > West Virginia > New River Gorge, The > Summersville (Gauley River) Area > Summersville Lake (main)",North America > United States > West Virginia > New River Gorge > Summersville Lake,summersville lake,87.2,44,44,0,exact_grade
4b257e17-4bf0-53e1-8b11-258e9d557728,25186,Aggro Monkey,Aggro Monkey,sport,5.13b,23,0,exact,United States > Oregon > Central Oregon > Smith Rock > (d) Aggro Gully,North America > United States > Oregon > Smith Rock > Aggro Gully,aggro gully,91.7,8,8,0,exact_grade
4bdb8bb8-b2d8-5878-bdb1-638af57108e4,5189,Limestone Cowgirl,Limestone Cowgirl,sport,5.12a,18,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon > Moenkopi > Main Wall,jack s canyon,96.0,68,68,0,exact_grade
4c4a4ac0-7f65-542e-90f5-0402600645df,139610,Soul Asylum,Soul Asylum,sport,5.10d,13,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,North America > United States > Utah > Little Cottonwood,little cottonwood,82.9,41,41,0,exact_grade
4cb2cb85-a986-58f8-a4f8-ba3ac6d631b0,80235,Last Episode,Last Episode,sport,5.10c,13,1,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,69,69,0,near_grade
4d5a8a38-b807-5979-bc38-991dd803d5bb,124659,Happiness is Coming,Happiness is Coming,sport,5.11d,17,0,exact,United States > Utah > Southwest Utah > Saint George > Chuckawalla Wall,North America > United States > Utah > St. George > Chuckawalla,chuckawalla,81.5,17,17,0,exact_grade
4dc27fb1-5d6e-5f26-8d66-de18dd56fbf4,92692,Sweet Jane Variation,Sweet Jane Variation,trad,5.7,7,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,North America > United States > Utah > Little Cottonwood,little cottonwood,82.9,41,41,0,exact_grade
4dcf666a-ad67-4ec5-bb72-27027912caad,11392,Double Clutch,Double Clutch,boulder,v4-5,6,1,exact,Canada > British Columbia > Fraser Valley > The Stacks > Lower Left Stacks,North America > Canada > British Columbia > Fraser Valley > Hope > The Stacks > Lower Stacks,lower stacks,82.8,18,18,0,near_grade
4de1c925-4167-4d8d-8f30-c66748b6729a,15085,Wet Bananas,Wet Bananas,sport,5.11c,16,0,exact,Canada > Alberta > Bow Valley > Porcupine Creek > Blind Man's Bluff,North America > Canada > Alberta > Kananaskis > Porcupine Creek > Blind Man's Bluff Right,blind man s bluff right,85.0,3,3,0,exact_grade
4ebc9cdf-6c6e-517a-af5f-d4c5c869baa4,130737,Jack be Quick,Jack Be Quick,sport,5.11d,17,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
4ecc5819-9ce0-4bfc-b27b-1cc17b32d516,98161,Undercover Brother,Undercover Brother,sport,5.12a,18,0,exact,Canada > Alberta > Bow Valley > Echo Canyon > The Hideaway,North America > Canada > Alberta > Bow Valley > Echo Canyon > The Hideaway,hideaway,100.0,19,0,19,exact_grade
4eddd9c8-378b-41db-9f5b-233cd95f4c6c,9209,Lonely Boy,Lonely Boy,boulder,v2,3,0,exact,Canada > British Columbia > Fraser Valley > The Stacks > Lower Right Stacks,North America > Canada > British Columbia > Fraser Valley > Hope > The Stacks > Lower Stacks > Lower Right,lower stacks,80.0,19,19,0,exact_grade
4f498dc5-621f-5177-9b41-25827b34398e,35002,Chemical Ali,Chemical Ali,sport,5.14a,26,0,exact,United States > Oregon > Central Oregon > Smith Rock > (l) Christian Brothers,North America > United States > Oregon > Smith Rock > Christian Brothers,christian brothers,94.7,20,20,0,exact_grade
5082e8ab-5214-4b89-9ea8-3c0de1184fe2,84156,Anti-Rex,Anti Rex,boulder,v3,4,0,exact,Canada > Newfoundland and Labrador > Newfoundland > Avalon Peninsula > Butter Pot Park,North America > Canada > Newfoundland > Butterpot Park,butterpot park,96.6,3,3,0,exact_grade
5093f0c6-321f-41c4-99b9-d9141ab2ec1e,93340,Vielfrass,Vielfrass,sport,5.12a,18,0,exact,Canada > Alberta > Banff National Park > Radium Highway (92 South) > Stanley Headwall (Rock),North America > Canada > Alberta > Banff National Park > Stanley Headwall > Stanley Sport > Gery's Wall,stanley headwall,86.5,10,10,0,exact_grade
50e76b7c-081e-5941-a663-491f141e79d3,96041,Jack's Back,Jack’s Back,sport,5.11a,14,0,compact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
510ee6b2-197b-46a7-ab1c-52f359fedd6c,13184,Get Yourself Connected,Get Yourself Connected,sport,5.13a,22,0,exact,Canada > Alberta > Banff National Park > Radium Highway (92 South) > Stanley Headwall (Rock),North America > Canada > Alberta > Banff National Park > Stanley Headwall > Stanley Sport > Gery's Wall,stanley headwall,86.5,10,10,0,exact_grade
520860d9-8fe8-51aa-a08e-e902d04a475f,66036,Cold Hard Bitch,Cold Hard Bitch,sport,5.12b,19,0,exact,United States > Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Chica Bonita Wall,North America > United States > Kentucky > Red River Gorge > PMRP > Chica Bonita,chica bonita,82.8,11,11,0,exact_grade
523bcf3d-589e-562c-bf78-13f0863ae188,55126,Neuromancer,Neuromancer,sport,5.11a,14,0,exact,United States > Oregon > Portland & The Gorge > Broughton Bluff > (9) Jungle Cliff,North America > United States > Oregon > Broughton Bluff > Jungle Cliff,jungle cliff,92.3,4,4,0,exact_grade
524906e4-4f3f-53e4-95bf-ad63e43dd93d,55389,Welcome to the Jungle,Welcome to the Jungle,sport,5.11a,14,0,exact,United States > Oregon > Portland & The Gorge > Broughton Bluff > (9) Jungle Cliff,North America > United States > Oregon > Broughton Bluff > Jungle Cliff,jungle cliff,92.3,4,4,0,exact_grade
526ba07f-fa20-5112-bf3f-dfecef518b36,99005,Emergency Exit,Emergency Exit,sport,5.12b,19,0,exact,United States > Utah > Southwest Utah > Saint George > Chuckawalla Wall,North America > United States > Utah > St. George > Chuckawalla,chuckawalla,81.5,17,17,0,exact_grade
528253b0-f29e-4a56-857a-8704f531de90,133308,Good Training,Good Training,boulder,v4,5,0,exact,Canada > British Columbia > Squamish > Stawamus Chief > North Wall Boulders,North America > Canada > British Columbia > Squamish > North Walls > The Lost World,north walls,95.2,53,53,0,exact_grade
52d8c515-5281-5cae-b50a-c80684799333,133757,Life of your Time,Life of Your Time,sport,5.11a,14,0,exact,United States > Utah > Central Utah > Maple Canyon > Maple Canyon Road,North America > United States > Utah > Maple Canyon > Willy Wall,maple canyon,82.8,81,13,68,exact_grade
5307d5aa-513c-56b0-94ba-9d8d2bfc2717,130838,Smooth Boy,Smooth Boy,sport,5.13b,23,0,exact,United States > Oregon > Central Oregon > Smith Rock > (l) Christian Brothers,North America > United States > Oregon > Smith Rock > Christian Brothers,christian brothers,94.7,20,20,0,exact_grade
5368ce79-b95e-40b2-ae31-c169703b7756,10356,Rocky Road,Rocky Road,sport,5.9,9,0,exact,Canada > Alberta > Bow Valley > Grassi Lakes (Closed 2022) > Gardener's Wall,North America > Canada > Alberta > Bow Valley > Grassi Lakes > Gardeners Wall,gardeners wall,96.6,11,11,0,exact_grade
53bfb923-1f24-5a96-ad4a-18944fb14f20,17092,Breakdown in Paradise,Breakdown in Paradise,sport,5.10c,11,1,exact,United States > Oregon > Central Oregon > Smith Rock > (u) Red Wall,North America > United States > Oregon > Smith Rock > Red Wall,red wall,88.9,8,8,0,near_grade
54639219-51c8-5577-bf4f-e148ab307966,134747,Cacophony,Cacophony,sport,5.11c,15,1,exact,United States > Utah > Southwest Utah > Saint George > Crawdad Canyon / Veyo,North America > United States > Utah > St. George > Crawdad Canyon,crawdad canyon,84.8,42,42,0,near_grade
554b990b-b819-50e9-ae04-f142cda15f71,43129,The Great Divide,The Great Divide,boulder,V10-,11,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,North America > United States > Utah > Little Cottonwood,little cottonwood,82.9,41,41,0,exact_grade
554d69ea-3e61-5c02-a3d2-4c37fea67bb7,115393,Crack Pipe,Crack Pipe,sport,5.8,8,0,exact,United States > Utah > Southwest Utah > Saint George > Crawdad Canyon / Veyo,North America > United States > Utah > St. George > Crawdad Canyon,crawdad canyon,84.8,41,41,0,exact_grade
55cc054b-2bd2-454c-a1c0-6db1229edb09,113323,Fiberglass Undies,Fiberglass Undies,sport,5.10c,12,0,exact,Canada > Alberta > Bow Valley > Grassi Lakes (Closed 2022) > Gardener's Wall,North America > Canada > Alberta > Bow Valley > Grassi Lakes > Gardeners Wall,gardeners wall,96.6,11,11,0,exact_grade
5667d76d-730f-5c04-a100-2af79a8f09bc,31949,The Tutorial,The Tutorial,sport,5.10a,10,0,exact,United States > Oregon > Central Oregon > Smith Rock > (v) Monument Area,North America > United States > Oregon > Smith Rock > The Monument,monument,88.9,9,9,0,exact_grade
5748f9b3-455e-54b7-9dd9-bbc645c3fe6d,96573,Microcosm,Microcosm,sport,5.11b,15,0,exact,United States > Oregon > Central Oregon > Smith Rock > (yy) Basalt Rimrock,North America > United States > Oregon > Smith Rock > Basalt Rimrock,basalt rimrock,90.3,14,14,0,exact_grade
576c6198-dfa7-5f45-90bd-85cbbed7a5ca,5341,Plea Bargain,Plea Bargain,sport,5.10a,10,0,exact,United States > Wyoming > Ten Sleep Canyon > Home Alone,North America > United States > Wyoming > Tensleep Canyon > Home Alone Wall,home alone wall,80.0,4,4,0,exact_grade
587dc9f3-68d9-5b28-92c5-30fe52117702,12981,Chunko Goes Bowling,Chunko Goes Bowling,sport,5.9+,9,0,exact,"United States > West Virginia > New River Gorge, The > Summersville (Gauley River) Area > Summersville Lake (main)",North America > United States > West Virginia > New River Gorge > Summersville Lake,summersville lake,87.2,44,44,0,exact_grade
5887dcea-d32f-5c3b-9f34-fde87a400e51,99411,Charlie Don't Send,Charlie Don't Send,sport,5.9+,9,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
58e03c4a-5382-52c8-9b61-e4d61c9a2f11,87142,After Party,After Party,boulder,V6+,8,1,exact,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,North America > United States > Utah > Little Cottonwood,little cottonwood,82.9,42,42,0,near_grade
594b7a96-68c4-5431-a0c8-a76fc0a7e208,2097,Kindest Cut,Kindest Cut,sport,5.12b,19,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
59db23fa-991d-4028-8760-42eee57cccd3,10429,Funky Seaweed,Funky Seaweed,boulder,v7,8,0,exact,Canada > British Columbia > Fraser Valley > The Stacks > Lower Right Stacks,North America > Canada > British Columbia > Fraser Valley > Hope > The Stacks > Lower Stacks,lower stacks,80.0,19,19,0,exact_grade
5aa874d5-0680-45f0-a49d-ada1a2987040,15349,Rock Garden,Rock Garden,sport,5.9,9,0,exact,Canada > Alberta > Bow Valley > Grassi Lakes (Closed 2022) > Gardener's Wall,North America > Canada > Alberta > Bow Valley > Grassi Lakes > Gardeners Wall,gardeners wall,96.6,11,11,0,exact_grade
5bad9d0d-5184-5b02-931e-e2a936e09853,98729,Sandcastle,Sand Castle,sport,5.10c,12,0,compact,United States > Utah > Southwest Utah > Saint George > Chuckawalla Wall,North America > United States > Utah > St. George > Chuckawalla,chuckawalla,81.5,17,17,0,exact_grade
5c182c5f-d884-5db8-891d-09bafc9a5955,7115,Talk About It,Talk about it,sport,5.10b/c,11,0,exact,"United States > West Virginia > New River Gorge, The > Summersville (Gauley River) Area > Summersville Lake (main)",North America > United States > West Virginia > New River Gorge > Summersville Lake,summersville lake,87.2,44,44,0,exact_grade
5cba0c85-5a93-4ff0-af2e-e95833878665,87358,Skill and Frustration,Skill And Frustration,sport,5.12a/b,18,0,exact,Canada > British Columbia > Okanagan > Cedar Park > Devil's Furnace,North America > Canada > British Columbia > Kelowna > Cedar Park > Devils furnace,devils furnace,96.6,2,2,0,exact_grade
5cf93ba3-e691-5d08-9666-86a7c2855302,137349,Victim of Circumstance,Victim of Circumstance,sport,5.11b/c,15,0,exact,United States > Utah > Southwest Utah > Saint George > Crawdad Canyon / Veyo,North America > United States > Utah > St. George > Crawdad Canyon,crawdad canyon,84.8,41,41,0,exact_grade
5d1a23d8-3ccb-5aaf-a0da-6fcbb77a111e,126443,Nitrous Oxide,Nitrous Oxide,sport,5.12a,18,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,North America > United States > Utah > Big Cottonwood,big cottonwood,80.0,41,41,0,exact_grade
5d648c37-0bdd-561d-a5c8-00437e2998bb,118884,Negative Ions,Negative Ions,sport,5.9,9,0,exact,United States > Utah > Southwest Utah > Saint George > Crawdad Canyon / Veyo,North America > United States > Utah > St. George > Crawdad Canyon,crawdad canyon,84.8,41,41,0,exact_grade
5d740fe3-e99a-596e-9cc9-ae20eccfae0b,60832,Crown Jewel,Crown Jewel,boulder,V4,6,1,exact,United States > Arizona > Central Arizona > **Phoenix Areas > South Mountain,North America > United States > Arizona > South Mountain,south mountain,100.0,40,0,40,near_grade
5e1b397e-a79b-569a-b1b2-6492bea102ca,89641,Cry of the Poor,Cry of the Poor,trad,5.11a,14,0,exact,United States > Oregon > Central Oregon > Smith Rock > (z) Lower Gorge,North America > United States > Oregon > Smith Rock > Lower Gorge,lower gorge,91.7,11,11,0,exact_grade
5e1eb3da-638a-585a-be22-873acaf1fc9e,129642,The Benefactor,The Benefactor,sport,5.12b,19,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,North America > United States > Utah > Big Cottonwood,big cottonwood,80.0,41,41,0,exact_grade
5e96f623-ef27-5c42-9bd4-f8ec7e404d75,9581,Can You See My Eyeball,Can You See My Eyeball,boulder,V3,4,0,exact,United States > New York > Adirondacks > H: Southern Mountains > Nine Corner Lake,North America > United States > New York > Nine Corners Lake,nine corners lake,97.0,14,14,0,exact_grade
5f30e638-45c1-5cff-b088-5e284639db6b,73615,Big in Japan,Big in Japan,sport,5.12b,19,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,North America > United States > Utah > Big Cottonwood,big cottonwood,80.0,41,41,0,exact_grade
5f5d194a-a8cb-54b7-a4e6-2ee46b830ad5,95901,28 Weeks Later,28 Weeks Later,sport,5.9,9,0,exact,"United States > West Virginia > New River Gorge, The > Summersville (Gauley River) Area > Whippoorwill",North America > United States > West Virginia > New River Gorge > Whipporwill > South Whipporwill,whipporwill,95.7,2,2,0,exact_grade
5f6b5ae2-5eb7-48bf-b428-c816cdac09d8,91996,Ghost Writer,Ghost Writer,boulder,v7,8,0,exact,Canada > British Columbia > Fraser Valley > The Stacks > Lower Right Stacks,North America > Canada > British Columbia > Fraser Valley > Hope > The Stacks > Lower Stacks > Lower Right,lower stacks,80.0,19,19,0,exact_grade
601c24f4-5ef8-52a9-b24a-386c2a6a3f97,80747,Never Bitter,Never bitter,sport,5.12b,19,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
608b6d45-e92f-5079-b0c0-c5d0ca290c4b,5075,Heart Shaped Box,Heart shaped box,sport,5.12b,19,0,exact,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Jacks Canyon,North America > United States > Arizona > Jack's Canyon,jack s canyon,96.0,68,68,0,exact_grade
60abeedd-3a49-5843-bc1f-4b37cf9c0533,110975,Leggo My Eggo,Leggo My Eggo,sport,5.10a,10,0,exact,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,North America > United States > Utah > Little Cottonwood,little cottonwood,82.9,41,41,0,exact_grade
60ec7fa0-5330-531b-ba0f-8fe795308206,110346,Dirty Pinkos,Dirty Pinkos,sport,5.9+,9,0,exact,United States > Oregon > Central Oregon > Smith Rock > (u) Red Wall,North America > United States > Oregon > Smith Rock > Red Wall,red wall,88.9,7,7,0,exact_grade
61a997bf-d684-5afe-8d6d-c0d42c96a37a,72017,Monkey Space,Monkey Space,sport,5.11b,15,0,exact,United States > Oregon > Central Oregon > Smith Rock > (s) Monkey Face,North America > United States > Oregon > Smith Rock > Monkey Face,monkey face,91.7,3,3,0,exact_grade
