openbeta_id,source_name,source_type,source_grade,source_path,source_crag,latitude,longitude,namesake_count_same_country_state,nearest_namesake_id,nearest_namesake_name,nearest_namesake_path,nearest_namesake_crag,nearest_namesake_latitude,nearest_namesake_longitude,nearest_namesake_distance_km,non_generic_name,named_source_and_namesake_crags,all_namesake_crags_distinct,no_cross_level_area_alias,all_namesake_gps_present,all_namesakes_over_20km,no_exact_named_bb_candidate,non_generic_feature_name,non_placeholder_or_descriptive_name
7ec00ee0-d7c6-5c65-aaea-34ef5769e18d,Praying Mantis,boulder,V4+,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.49123,-70.99199,1,194bf0b1-2156-5bf0-ac98-d76779662b88,Praying Mantis,United States > Massachusetts > North Shore > Cape Ann > Dogtown,Dogtown,42.64599,-70.67525,31.128,True,True,True,True,True,True,True,True,True
7ed9b47d-e430-56a1-906c-8b7ae649e2ce,Twin Cracks,trad,5.8,United States > Arizona > Central Arizona > **Prescott Area > Sullivan's Canyon,Sullivan's Canyon,34.86409,-112.45941,2,aa61e1f4-2620-565c-8b56-ca2f80896b17,Twin Cracks,United States > Arizona > Central Arizona > **Prescott Area > Granite Mountain,Granite Mountain,34.62908,-112.56665,27.908,True,True,True,True,True,True,True,True,True
7f13ff23-968c-57f4-bd72-9839513dbc93,Ballot Box,boulder,V5,United States > Massachusetts > North Shore > Cape Ann > Dyke's Pond (Gloucester),Dyke's Pond (Gloucester),42.6135,-70.7202,1,6ceff6bd-f0a4-5ab6-9e3b-0b541de59cd3,Ballot Box,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.50229,-70.97717,24.411,True,True,True,True,True,True,True,True,True
7f5423dd-daf2-5666-bb42-5c6a5fd651a0,Apollo 13,boulder,V4,United States > Colorado > Fort Collins > Poudre Canyon > West of Rustic,West of Rustic,40.64662,-105.85065,1,f4210401-536c-5574-a898-d14d393147ae,Apollo 13,"United States > Colorado > Fort Collins > Poudre Canyon > Narrows, The","Narrows, The",40.6737,-105.41628,36.763,True,True,True,True,True,True,True,True,True
81abd2c3-ea46-5867-8199-15df4f9a1109,Firestorm,sport,5.10a,United States > Utah > Southwest Utah > Saint George > Crawdad Canyon / Veyo,Crawdad Canyon / Veyo,37.3352,-113.6875,1,01404569-4687-5703-8645-7db5e2d05729,Firestorm,United States > Utah > Southwest Utah > Saint George > Utah Hills,Utah Hills,37.07353,-113.81905,31.342,True,True,True,True,True,True,True,True,True
820a22f2-b424-59ae-ba4c-2bd7817db6f8,Hard Times,sport,5.11c,"United States > Arizona > Central Arizona > Homestead, The > North Buttress",North Buttress,33.17361,-110.77796,2,9f6e776c-ca7a-5436-80a7-99f866aa64a9,Hard Times,United States > Arizona > Central Arizona > **Phoenix Areas > Camelback Mountain,Camelback Mountain,33.5192,-111.9694,117.151,True,True,True,True,True,True,True,True,True
826858d7-1631-58c1-a967-66e5703acf9b,Gemini,sport,5.11c,United States > Utah > Wasatch Range > Southern Wasatch > American Fork Canyon,American Fork Canyon,40.4469,-111.6881,1,b8745557-e9df-5d95-90aa-7d66d749e4dc,Gemini,United States > Utah > Wasatch Range > Southern Wasatch > Rock Canyon,Rock Canyon,40.26569,-111.61284,21.135,True,True,True,True,True,True,True,True,True
828b2a31-903b-5c60-be8f-b0754191bdec,Lichen or Not,trad,5.11c,United States > New York > Adirondacks > I: Old Forge Region > Eagle Falls,Eagle Falls,43.9051,-75.1959,1,92c03498-71a8-58f5-ab0e-256f9af690d2,Lichen or Not,United States > New York > Adirondacks > I: Old Forge Region > Bald Mountain,Bald Mountain,43.73542,-74.91857,29.173,True,True,True,True,True,True,True,True,True
82d1e9ab-3bfb-52b6-b757-704bdff5d14d,El Regalo,sport,5.8,United States > Arkansas > North-Central Arkansas > Horseshoe Canyon Ranch > East Side,East Side,36.00644,-93.28695,1,fdea2c55-311f-5b79-a378-07219ff85a90,El Regalo,United States > Arkansas > North-Central Arkansas > Richland Creek Area > Stack Rock,Stack Rock,35.8829,-92.9113,36.5,True,True,True,True,True,True,True,True,True
8440d1eb-ecca-52f1-961d-ceef6cb8bda3,Pinch Me,boulder,V1,United States > Utah > Wasatch Range > Northern Wasatch > Cache Valley,Cache Valley,41.7727,-111.74754,2,fd57b9cf-f252-5525-8f60-05bb2f2cd414,Pinch Me,United States > Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon,Little Cottonwood Canyon,40.5744,-111.6893,133.334,True,True,True,True,True,True,True,True,True
84a8cd58-4db3-5a03-9d3d-f01cdac31d00,Mothman,boulder,V3-4,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Haw Orchard,Haw Orchard,36.6185,-81.48122,1,9e5068ee-327a-5690-af72-dd2c7a7772e9,Moth Man,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (6) Jaybird Gorge,(6) Jaybird Gorge,36.89937,-82.41866,89.16,True,True,True,True,True,True,True,True,True
84db2f6c-38d9-5ac8-ae5b-e10978e1d1d0,Red Oak,boulder,V0,United States > Virginia > Southwest Virginia (Appalachia) > Atkins Bouldering > Drop Area (Horseshoe Area),Drop Area (Horseshoe Area),36.911,-81.45,1,a69ad906-f010-57e6-beff-bb57b5264cff,Red Oak,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Listening Rock Trail,Listening Rock Trail,36.6122,-81.4912,33.427,True,True,True,True,True,True,True,True,True
8667ba1d-2174-5555-b410-e3a3702568bc,Memory Foam,boulder,V6,United States > Massachusetts > North Shore > Cape Ann > Dogtown,Dogtown,42.63095,-70.66814,1,3a92aeed-6204-5282-a621-b43e001d56c4,Memory Foam,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.48483,-70.99199,31.106,True,True,True,True,True,True,True,True,True
8754bf95-76ac-5882-ae3d-b9c87e3407b1,Rawhide,trad,5.11,United States > Utah > Southeast Utah > Potash Road > Long Canyon,Long Canyon,38.54492,-109.69654,2,278f1c33-ce34-56a4-b884-98b4217a0d6b,Rawhide,United States > Utah > Southeast Utah > Indian Creek > Reservoir Wall,Reservoir Wall,38.08285,-109.56278,52.688,True,True,True,True,True,True,True,True,True
875b3d23-4985-5166-94a4-1e48743a0a93,The Labyrinth,trad,5.7,United States > California > Joshua Tree National Park > Lost Horse Area > Atlantis Area,Atlantis Area,34.01886,-116.18016,1,5a11e67d-26b3-510a-bba7-96ffb0c35fe1,The Labyrinth,United States > California > Los Angeles Basin > Angeles National Forest > Williamson Rock,Williamson Rock,34.36262,-117.87819,160.787,True,True,True,True,True,True,True,True,True
88179243-a9fc-5480-90eb-51395a42e8a7,Jagged Edge,trad,5.5,United States > Utah > Wasatch Range > Northern Wasatch > Ogden,Ogden,41.28876,-111.9531,1,45f88354-3266-5040-9a76-94887cd62bed,Jagged Edge,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,Big Cottonwood Canyon,40.6247,-111.7528,75.732,True,True,True,True,True,True,True,True,True
8a6169fe-11d3-5f1b-abdd-3ff8ea2fe843,Spooky,trad,5.8,"United States > California > Western Sierra > Needles / Kern River, The > Lower Kern River Canyon",Lower Kern River Canyon,35.45777,-118.77962,1,23063870-202c-5b43-9f91-79e0bfe9af75,Spooky,"United States > California > Western Sierra > Needles / Kern River, The > Needles, The","Needles, The",36.10825,-118.48129,77.174,True,True,True,True,True,True,True,True,True
8b0907cb-2c63-5760-ba72-28eb6e6e166d,Rabbit Hole,boulder,V0,United States > Montana > Southwest Region > Madison River Area > Neat Rock Area,Neat Rock Area,45.633,-111.54454,1,c1168181-7cd6-5682-9a76-1669f93a8fcf,Rabbit Hole,United States > Montana > Southwest Region > Paradise Valley > Yankee Jim,Yankee Jim,45.16952,-110.86985,73.693,True,True,True,True,True,True,True,True,True
8c46ad7b-3657-5c80-8cf7-3c5435b86594,BlockBuster,sport,5.7,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two,(2) Mile Two,36.89936,-82.4181,1,754bbcf2-2209-5510-a77d-676a3712b798,Blockbuster,"United States > Virginia > Southwest Virginia (Appalachia) > Breaks Interstate Park > Pavilion, The","Pavilion, The",37.28999,-82.31077,44.467,True,True,True,True,True,True,True,True,True
8cc2d8fc-b60a-5abc-8190-9bfd14b489a8,Sugar High,boulder,V7-8,United States > Virginia > Southwest Virginia (Appalachia) > High Knob Landform > HKL West,HKL West,36.91728,-82.64664,1,c43769e5-59c1-5b85-bc0f-a8eec7d9feef,Sugar High,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Contact Station Area,Contact Station Area,36.61245,-81.48092,109.231,True,True,True,True,True,True,True,True,True
8d2e45de-9c2e-5cea-9eee-6f8e9f357b1a,Dirty Bird,sport,5.12b,United States > Montana > Southwest Region > Gallatin Canyon > Stormcastle,Stormcastle,45.4611,-111.2445,1,21fef817-2bed-5c10-864c-85c8a8e030c6,Dirty Bird,United States > Montana > Southwest Region > Big Belt Mountains > Avalanche Gulch,Avalanche Gulch,46.63356,-111.56334,132.673,True,True,True,True,True,True,True,True,True
8dd7174a-f398-5186-89f6-cbbfb05a85f4,Stage Fright,boulder,V5,United States > Massachusetts > North Shore > Cape Ann > Cavalry Boulder Field aka Gymnasium aka Playground,Cavalry Boulder Field aka Gymnasium aka Playground,42.6344,-70.67065,2,b0d18aa9-255b-56d9-b0ca-3c53786ea163,Stage Fright,United States > Massachusetts > North Shore > Lynn Woods > Mt. Spickett/Goliath Rock Area,Mt. Spickett/Goliath Rock Area,42.49637,-70.98151,29.727,True,True,True,True,True,True,True,True,True
8e9b228d-eff5-5ce5-b66a-3d6102aa68be,Spiral Staircase,trad,5.11c,United States > Arizona > Central Arizona > **Prescott Area > Thumb Butte,Thumb Butte,34.5456,-112.4691,1,41699422-7561-5f3f-99d6-1cba7a2ed34d,Spiral Staircase,United States > Arizona > Central Arizona > **Phoenix Areas > Pinnacle Peak,Pinnacle Peak,33.72624,-111.86334,106.813,True,True,True,True,True,True,True,True,True
8ea0d6a5-5411-5dd7-8437-4259bda45af6,Reach Around,sport,5.12b,United States > Utah > Wasatch Range > Southern Wasatch > Sunset Cliffs,Sunset Cliffs,40.1803,-111.5929,3,c5551e9b-401f-59e5-8b15-8d9603130b0a,Reach Around,United States > Utah > Central Utah > Joe's Valley > Right Fork,Right Fork,39.30349,-111.18319,103.599,True,True,True,True,True,True,True,True,True
8f349df8-bcaa-5753-b16b-1bf110e64b1e,Top Gun,sport,5.10a,United States > Montana > Northwest Region > Point of Rocks > Stillwater Canyon / Mt. Marston Rd.,Stillwater Canyon / Mt. Marston Rd.,48.67043,-114.75629,2,c9c33c51-6818-519d-b8c1-9c73fa51b068,Top Gun,United States > Montana > Northwest Region > Blackleaf Canyon > Main Wall - West End,Main Wall - West End,48.00753,-112.71375,167.998,True,True,True,True,True,True,True,True,True
8fe24804-e8c5-5352-b221-19c7b1f6bc8c,Tsunami,sport,5.11b,United States > Montana > Southwest Region > Bear Canyon > Upper Bear Canyon,Upper Bear Canyon,45.59913,-110.90875,2,45c58abf-8991-520f-a495-fb103a22c674,Tsunami,United States > Montana > Southwest Region > Paradise Valley > Allenspur,Allenspur,45.59543,-110.55829,27.27,True,True,True,True,True,True,True,True,True
9018235f-206e-5bd6-81e4-b88f7419982c,The Bottom Line,boulder,V4+,United States > Massachusetts > North Shore > Lynn Woods > Dungeon Rock Area,Dungeon Rock Area,42.48318,-70.98486,1,9afa64ff-6d74-551e-a2c8-7a1a30c87c50,The Bottom Line,United States > Massachusetts > North Shore > Cape Ann > Tompson St. Reservation,Tompson St. Reservation,42.62508,-70.7245,26.529,True,True,True,True,True,True,True,True,True
902be36c-e3c1-5e87-a2f8-ca6313a2a04e,The Slaughterhouse,trad,5.12,United States > Utah > Southeast Utah > Kane Springs Canyon > Trough Springs Wall,Trough Springs Wall,38.43379,-109.56916,1,4b687e58-c6ae-56c1-a6b7-c6a435de2f7f,The Slaughter House,United States > Utah > Southeast Utah > Indian Creek > Tenderloins Wall,Tenderloins Wall,38.1357,-109.5812,33.163,True,True,True,True,True,True,True,True,True
9038c836-5b86-5d3e-8c62-004f6fa04b38,Deadly Force,boulder,V4-,United States > Massachusetts > North Shore > Cape Ann > Agassiz Rock Reservation,Agassiz Rock Reservation,42.55555,-70.70181,1,df2992f2-0bd4-5891-bf96-abea998bca1e,Deadly Force,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.50997,-71.02564,27.014,True,True,True,True,True,True,True,True,True
90b7ed73-eafd-547e-b334-19aa319c8665,Root Canal,boulder,V3,United States > Connecticut > CT Bouldering > Mianus Park > Tooth Boulder,Tooth Boulder,41.09724,-73.59073,1,6ffe5a27-7ada-57d5-b6ab-80c69807d0d9,Root Canal,United States > Connecticut > CT Bouldering > Hurd Park > Molar Rock,Molar Rock,41.50836,-72.54211,98.805,True,True,True,True,True,True,True,True,True
91cbe6e9-0ecd-53f6-9b41-6591d88650f0,Unemployment Line,sport,5.11a,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,Big Cottonwood Canyon,40.62108,-111.74946,4,01923148-d7b3-5415-aa37-b7f8e0690a5c,Unemployment Line,"United States > Utah > Wasatch Range > Southern Wasatch > Hinterlands, The","Hinterlands, The",40.27488,-111.62795,39.845,True,True,True,True,True,True,True,True,True
927597b7-b981-5030-bbda-9ddcc6e09e82,Bullseye,boulder,V2,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.52338,-71.01122,1,3dc01b24-842e-5dfd-968d-936b02f3dcc2,Bull's Eye,United States > Massachusetts > North Shore > Cape Ann > Tompson St. Reservation,Tompson St. Reservation,42.6253,-70.7102,27.129,True,True,True,True,True,True,True,True,True
92c03498-71a8-58f5-ab0e-256f9af690d2,Lichen or Not,trad,5.5,United States > New York > Adirondacks > I: Old Forge Region > Bald Mountain,Bald Mountain,43.73542,-74.91857,1,828b2a31-903b-5c60-be8f-b0754191bdec,Lichen or Not,United States > New York > Adirondacks > I: Old Forge Region > Eagle Falls,Eagle Falls,43.9051,-75.1959,29.173,True,True,True,True,True,True,True,True,True
9360374c-7680-5c05-aaf5-f9bd3ea2a39c,The Overlook,trad,5.11+,United States > Utah > Southeast Utah > Indian Creek > Reservoir Wall,Reservoir Wall,38.08285,-109.56278,1,58a044eb-658c-5818-b8bc-7f680760a95d,The Overlook,United States > Utah > Southeast Utah > Moab Rim Area > Hidden Valley,Hidden Valley,38.53223,-109.52521,50.076,True,True,True,True,True,True,True,True,True
951a56c8-fb50-56e1-a6e2-9074b9de69b4,Diamond Cutter,boulder,V7,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.50997,-71.02564,1,ecba21f2-52e2-553e-8f8a-32e37ffd560c,Diamond Cutter,United States > Massachusetts > North Shore > Cape Ann > Cavalry Boulder Field aka Gymnasium aka Playground,Cavalry Boulder Field aka Gymnasium aka Playground,42.6435,-70.6403,34.871,True,True,True,True,True,True,True,True,True
95a01f3d-f6ef-5833-a34e-616189afcfa4,Dragonfly,trad,5.9,United States > California > Lake Tahoe > I-80 Corridor > Donner Summit,Donner Summit,39.32665,-120.31623,4,e4d554b2-05b3-5608-a6be-7554a4a4a2a6,Dragon Fly,United States > California > Lake Tahoe > West Shore > Eagle Creek Canyon,Eagle Creek Canyon,38.94417,-120.13159,45.414,True,True,True,True,True,True,True,True,True
95b57899-368b-5910-9fbd-b118165d244b,Red Dawn,boulder,V3,United States > New York > Adirondacks > K: Northern Region > Mckenzie Pond Boulders,Mckenzie Pond Boulders,44.30837,-74.09682,1,b7469a1e-60d8-5cc2-93c3-87d5b083f20d,Red Dawn,United States > New York > Adirondacks > G: Indian Lake Region > Crane Mountain,Crane Mountain,43.5378,-73.9677,86.305,True,True,True,True,True,True,True,True,True
95dce717-5d34-5f7c-88b8-fe7b7d86b5ac,Walk on Water,sport,5.11a,United States > Nevada > Southern Nevada > Mount Charleston > Kyle Canyon,Kyle Canyon,36.25541,-115.64905,1,06c7b0ed-762d-5312-8e61-28cf6373136b,Walk on water,United States > Nevada > Southern Nevada > Mormon Mountains > Campsite Canyon,Campsite Canyon,36.9095,-114.29276,141.262,True,True,True,True,True,True,True,True,True
9644f3c5-7879-5d17-b665-d5ebf832565d,Impact,boulder,V3,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (6) Jaybird Gorge,(6) Jaybird Gorge,36.89942,-82.41864,1,30d5cf3f-5cc0-5da9-a32f-c1ef4a7f082e,Impact,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > ~M.R.N.R.A.,~M.R.N.R.A.,36.62156,-81.51111,86.548,True,True,True,True,True,True,True,True,True
9767194a-25a0-5cba-adcb-e27f1e7be8ad,Tunnel Vision,boulder,V0-,United States > Arizona > Central Arizona > Nothing > Pull Out Area,Pull Out Area,34.48094,-113.3343,2,c42fb33c-d5ea-57f9-b66e-557a808c3bc0,Tunnel Vision,United States > Arizona > Northern Arizona > Oak Creek Canyon > Fire Wall,Fire Wall,34.87258,-111.7531,151.005,True,True,True,True,True,True,True,True,True
982e22c3-684f-5681-a220-670c224cbf63,Scarab,boulder,V2+,United States > Pennsylvania > South Central PA > Gifford Pinchot State Park > Old Toboggan Boulders,Old Toboggan Boulders,40.06777,-76.88894,1,aac16893-3794-5edc-b363-4013527a22e2,Scarab,"United States > Pennsylvania > South Central PA > Devils Den, Gettysburg > Plum Run",Plum Run,39.7909,-77.2425,43.089,True,True,True,True,True,True,True,True,True
9984fd32-56a5-53d3-97db-0882d21e6925,Off the Grid,boulder,V2+,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.49727,-70.97562,1,6eb9363d-e442-57af-8bb7-65a7a8533091,Off the Grid,United States > Massachusetts > North Shore > Cape Ann > Dyke's Pond (Gloucester),Dyke's Pond (Gloucester),42.6129,-70.72168,24.453,True,True,True,True,True,True,True,True,True
99d071ae-86ff-5691-b728-ccd83de1df05,Scaredy Cat,trad,5.11b,United States > New York > Adirondacks > G: Indian Lake Region > Crane Mountain,Crane Mountain,43.5431,-73.95414,1,6d55fa0c-f951-5b1e-805c-603b9ab0a9b3,Scaredy Cat,United States > New York > Adirondacks > J: Cranberry Lake > Cat Mountain,Cat Mountain,44.0992,-74.8663,95.806,True,True,True,True,True,True,True,True,True
9afa64ff-6d74-551e-a2c8-7a1a30c87c50,The Bottom Line,boulder,V6,United States > Massachusetts > North Shore > Cape Ann > Tompson St. Reservation,Tompson St. Reservation,42.62508,-70.7245,1,9018235f-206e-5bd6-81e4-b88f7419982c,The Bottom Line,United States > Massachusetts > North Shore > Lynn Woods > Dungeon Rock Area,Dungeon Rock Area,42.48318,-70.98486,26.529,True,True,True,True,True,True,True,True,True
9d391a70-7a62-5546-8cef-67666b209e6b,Grape Nuts,trad,5.9,United States > California > Sierra Eastside > Eastern Hills > Sagehen Summit Area,Sagehen Summit Area,37.9092,-118.81529,2,fb388d91-40c8-508b-8958-91967dbea4f4,Grape Nuts,United States > California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon,Lower Merced River Canyon,37.71922,-119.68182,78.996,True,True,True,True,True,True,True,True,True
9e5068ee-327a-5690-af72-dd2c7a7772e9,Moth Man,boulder,V3-4,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (6) Jaybird Gorge,(6) Jaybird Gorge,36.89937,-82.41866,1,84a8cd58-4db3-5a03-9d3d-f01cdac31d00,Mothman,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Haw Orchard,Haw Orchard,36.6185,-81.48122,89.16,True,True,True,True,True,True,True,True,True
9e626c7a-9fcc-556e-a318-01cca852016e,Smoke Stack,boulder,V1-2,"United States > Virginia > Southwest Virginia (Appalachia) > McAfee's Knob > Belly Boulder Area, The","Belly Boulder Area, The",37.3925,-80.03994,1,a4510157-a2ba-5a48-be7e-1216b2aeaee1,Smoke Stack,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (6) Jaybird Gorge,(6) Jaybird Gorge,36.89955,-82.41887,217.854,True,True,True,True,True,True,True,True,True
9f6e776c-ca7a-5436-80a7-99f866aa64a9,Hard Times,sport,5.7,United States > Arizona > Central Arizona > **Phoenix Areas > Camelback Mountain,Camelback Mountain,33.5192,-111.9694,2,820a22f2-b424-59ae-ba4c-2bd7817db6f8,Hard Times,"United States > Arizona > Central Arizona > Homestead, The > North Buttress",North Buttress,33.17361,-110.77796,117.151,True,True,True,True,True,True,True,True,True
9feee644-2291-5c76-9a37-9997dae9171d,Streaker,sport,5.11c,United States > Washington > Northwest Region > Bellingham and Mt Baker Hwy > Baker Crags,Baker Crags,48.90627,-121.82772,1,d90102eb-6bc0-5ad5-9fc5-7d56f75e013d,Streaker,"United States > Washington > Northwest Region > San Juan, Fidalgo & Whidbey Islands > Mount Erie",Mount Erie,48.45527,-122.63232,77.487,True,True,True,True,True,True,True,True,True
a0361776-e517-5bdb-b0c7-58df464c9ec4,Easy Rider,sport,5.11a/b,United States > California > San Diego County > South San Diego County > Eagle Peak,Eagle Peak,32.98227,-116.70788,3,3e596497-cded-5495-bc62-98755e936385,Easy Rider,United States > California > San Diego County > South San Diego County > Mission Gorge,Mission Gorge,32.8242,-117.051,36.538,True,True,True,True,True,True,True,True,True
a0a8e195-db28-5e8e-b440-6c4c4781ab4d,Slab Happy,sport,5.8,United States > Colorado > South Platte > Devil's Head > Devil's Gate Sector,Devil's Gate Sector,39.25648,-105.09617,9,43c47245-d4a8-531d-8675-02297da634b2,Slab Happy,United States > Colorado > Denver Metropolitan Area Bouldering and Buildering > Denver South > Castlewood Canyon SP,Castlewood Canyon SP,39.33805,-104.74854,31.259,True,True,True,True,True,True,True,True,True
a12e67bf-0c19-58d9-8d5d-0f85daf3557a,Three Amigos,sport,5.12-,United States > California > Sierra Eastside > Bishop Area > Pine Creek Canyon,Pine Creek Canyon,37.3836,-118.67689,1,c7885b23-74be-5b2e-aab7-1df38c729c48,Three Amigos,United States > California > Sierra Eastside > Lee Vining Canyon / Tioga Road > Transpire Wall,Transpire Wall,37.94996,-119.21116,78.597,True,True,True,True,True,True,True,True,True
a1c74a3b-276b-5397-803f-ef0d074a3a4a,Dark Matter,trad,5.9+,United States > Colorado > South Platte > Staunton State Park > Staunton Rocks,Staunton Rocks,39.51539,-105.39388,3,31e81bef-479d-59eb-afce-5ea3550e79fa,Dark Matter,"United States > Colorado > South Platte > Devil's Head > Watchtower, The","Watchtower, The",39.2712,-105.12093,35.881,True,True,True,True,True,True,True,True,True
a1faa57f-e92b-5bf0-9ddd-d6938587a849,Bottom Feeder,boulder,V0,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Boneyard Area,Boneyard Area,36.61272,-81.49442,2,0a0ab0bb-375c-57c5-a35e-40d71c391856,Bottom Feeder,United States > Virginia > Southwest Virginia (Appalachia) > Atkins Bouldering > Roadside Boulders,Roadside Boulders,36.911,-81.45,33.402,True,True,True,True,True,True,True,True,True
a2b4144c-681a-5169-8052-40e6a772341a,Animal Crackers,boulder,V4+,United States > Massachusetts > North Shore > Cape Ann > Ravenswood Park,Ravenswood Park,42.60391,-70.69988,1,3b78ce66-f505-540a-9759-44947b9c5ba8,Animal Crackers,United States > Massachusetts > North Shore > Lynn Woods > Overlook Area,Overlook Area,42.48518,-70.98891,27.11,True,True,True,True,True,True,True,True,True
a4510157-a2ba-5a48-be7e-1216b2aeaee1,Smoke Stack,boulder,V3,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (6) Jaybird Gorge,(6) Jaybird Gorge,36.89955,-82.41887,1,9e626c7a-9fcc-556e-a318-01cca852016e,Smoke Stack,"United States > Virginia > Southwest Virginia (Appalachia) > McAfee's Knob > Belly Boulder Area, The","Belly Boulder Area, The",37.3925,-80.03994,217.854,True,True,True,True,True,True,True,True,True
a4f58d02-020a-5760-9baf-719ab58273f0,Chimney Sweep,trad,5.10a,United States > Arizona > Central Arizona > **Prescott Area > Sullivan's Canyon,Sullivan's Canyon,34.86312,-112.44732,2,e558be2b-b1e4-56ff-9f07-2623565f192f,Chimney Sweep,United States > Arizona > Central Arizona > **Phoenix Areas > South Mountain,South Mountain,33.35601,-112.01209,172.306,True,True,True,True,True,True,True,True,True
a4fd1640-cc66-58c1-88dd-fbec7e37a112,Afterthought Arete,boulder,V0,United States > Virginia > Southwest Virginia (Appalachia) > High Knob Landform > HKL West,HKL West,36.78702,-82.78808,1,21b2fef8-aa5e-540f-8264-d60c55dbdca2,Afterthought Arete,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (6) Jaybird Gorge,(6) Jaybird Gorge,36.90948,-82.45516,32.603,True,True,True,True,True,True,True,True,True
a554956a-7542-5223-92da-e1b38f8575ee,Beginners Lead,trad,5.6,United States > Montana > Southwest Region > Hyalite Canyon > Practice Rock,Practice Rock,45.55519,-111.06181,1,a92b761e-442a-5f88-985b-93e4fc2f0b3c,Beginner's Lead,United States > Montana > Southwest Region > Spire Rock > Queen (Southeast Corner),Queen (Southeast Corner),45.95244,-112.28956,104.997,True,True,True,True,True,True,True,True,True
a6334ce0-38d8-5cb2-9ed6-a82651a1ad4a,Flash Flood,boulder,V6+,United States > Massachusetts > North Shore > Cape Ann > Dogtown,Dogtown,42.63095,-70.66814,1,f78e935f-aed1-5393-98f0-620f4ccb79e9,Flash Flood,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.50111,-71.00195,30.916,True,True,True,True,True,True,True,True,True
a66fdeae-ddc5-560d-857d-421bf30b60bc,The Razor,boulder,V8,United States > Massachusetts > North Shore > Cape Ann > Dyke's Pond (Gloucester),Dyke's Pond (Gloucester),42.61289,-70.72173,1,0edabf39-f7b1-56c3-86f2-30211862b517,The Razor,United States > Massachusetts > North Shore > Lynn Woods > Parking Lot/Fenway Area,Parking Lot/Fenway Area,42.49311,-70.97774,24.842,True,True,True,True,True,True,True,True,True
a68ee889-049a-5b19-94db-12953ac19aca,Tan Panel,sport,5.11c,United States > Colorado > Fort Collins > Poudre Canyon > Poudre Practice Rock,Poudre Practice Rock,40.69255,-105.26148,1,2e4fe9b0-8e3e-5b6a-92a6-e8e14b8f16b1,Tan Panel,United States > Colorado > Fort Collins > Poudre Canyon > West of Rustic,West of Rustic,40.71647,-105.73035,39.613,True,True,True,True,True,True,True,True,True
a69ad906-f010-57e6-beff-bb57b5264cff,Red Oak,boulder,V6,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Listening Rock Trail,Listening Rock Trail,36.6122,-81.4912,1,84db2f6c-38d9-5ac8-ae5b-e10978e1d1d0,Red Oak,United States > Virginia > Southwest Virginia (Appalachia) > Atkins Bouldering > Drop Area (Horseshoe Area),Drop Area (Horseshoe Area),36.911,-81.45,33.427,True,True,True,True,True,True,True,True,True
a74a2f49-638c-51f7-a9e9-f1c4ab8b7810,Descent,boulder,V-easy,United States > California > Sierra Eastside > Bishop Area > Druid Stones,Druid Stones,37.3072,-118.43735,1,67406f85-845c-558d-8d4c-463fb684094e,Descent,United States > California > Sierra Eastside > Mammoth Lakes Area > Sherwin Plateau,Sherwin Plateau,37.56532,-118.62613,33.19,True,True,True,True,True,True,True,True,True
